Estructura;Limite;ID;Grupos;Aristas;Tiempo;Memoria
graphComp;1000000;0;cuadra;2142;60001;300461392
graphComp;1000000;1;cuadra;40558;60001;7444002448
graphComp;1000000;2;cuadra;186;60001;323465568
graphComp;1000000;3;cuadra;30738;60001;310918936
graphComp;1000000;4;cuadra;407;60001;1032983184
graphComp;1000000;5;cuadra;273;60001;137172136
graphComp;1000000;6;cuadra;807;60478;593515680
graphComp;1000000;7;cuadra;602;60001;1111890384
graphComp;1000000;8;cuadra;10806;60001;795918712
graphComp;1000000;9;cuadra;41;60001;622904936
graphComp;1000000;10;cuadra;23004;60001;502214792
graphComp;1000000;11;cuadra;10166;60001;6295726824
graphComp;1000000;12;cuadra;3720;60001;622550272
graphComp;1000000;13;cuadra;1444;60001;1556180024
graphComp;1000000;14;cuadra;5440;60003;180684656
graphComp;1000000;15;cuadra;1462;60001;4148529680
graphComp;1000000;16;cuadra;356;60001;528722720
graphComp;1000000;17;cuadra;1393;60001;342705936
graphComp;1000000;18;cuadra;40040;60001;124866256
graphComp;1000000;19;cuadra;1362;60001;1009530496
graphComp;1000000;20;cuadra;738;60001;926135880
graphComp;1000000;21;cuadra;17475;60684;1349421720
graphComp;1000000;22;cuadra;21890;60001;1585600968
graphComp;1000000;23;cuadra;965;60001;1106887848
graphComp;1000000;24;cuadra;719;60001;159066120
graphComp;1000000;25;cuadra;129;60001;696495904
graphComp;1000000;26;cuadra;593273;60001;6162624112
graphComp;1000000;27;cuadra;788;60001;600203368
graphComp;1000000;28;cuadra;90502;60001;1065372496
graphComp;1000000;29;cuadra;9534;60001;223407304
graphComp;1000000;30;cuadra;4;60001;344268552
graphComp;1000000;31;cuadra;1003;60017;849989608
graphComp;1000000;32;cuadra;2017;60001;83755728
graphComp;1000000;33;cuadra;1995;60001;96558880
graphComp;1000000;34;cuadra;84801;60001;1824043424
graphComp;1000000;35;cuadra;267;60001;1053686280
graphComp;1000000;36;cuadra;158007;60001;2203097944
graphComp;1000000;37;cuadra;2000;60001;955323936
graphComp;1000000;38;cuadra;65120;60001;882666016
graphComp;1000000;39;cuadra;183;60001;2733028072
graphComp;1000000;40;cuadra;1098020;60251;3315375648
graphComp;1000000;41;cuadra;418;60001;415163792
graphComp;1000000;42;cuadra;1489;60001;6005317296
graphComp;1000000;43;cuadra;6567;60001;390225216
graphComp;1000000;44;cuadra;8147;60001;208464048
graphComp;1000000;45;cuadra;938;60001;1756017824
graphComp;1000000;46;cuadra;687;60001;1552854712
graphComp;1000000;47;cuadra;10079;60001;909726936
graphComp;1000000;48;cuadra;525;60001;2567011264
graphComp;1000000;49;cuadra;85;60001;937849088
graphComp;1000000;50;cuadra;88195;60001;613995896
graphComp;1000000;51;cuadra;1211;60662;1193791136
graphComp;1000000;52;cuadra;105;60001;43301616
graphComp;1000000;53;cuadra;178;60001;79676472
graphComp;1000000;54;cuadra;1480;60001;675255872
graphComp;1000000;55;cuadra;2155;60001;667701064
graphComp;1000000;56;cuadra;2234;60001;296233120
graphComp;1000000;57;cuadra;1346;60001;57460208
graphComp;1000000;58;cuadra;306;60001;54012304
graphComp;1000000;59;cuadra;230;60001;194266904
graphComp;1000000;60;cuadra;3423;60001;103535704
graphComp;1000000;61;cuadra;419;60001;935511336
graphComp;1000000;62;cuadra;224;60001;762976720
graphComp;1000000;63;cuadra;3684;60001;1155293432
graphComp;1000000;64;cuadra;961;60001;47612256
graphComp;1000000;65;cuadra;5234;60001;61547144
graphComp;1000000;66;cuadra;1085;60001;100083216
graphComp;1000000;67;cuadra;33440;60539;816089424
graphComp;1000000;68;cuadra;11946;60001;445395056
graphComp;1000000;69;cuadra;12978;60408;359453352
graphComp;1000000;70;cuadra;177;60245;12731688
graphComp;1000000;71;cuadra;1477;60001;373011152
graphComp;1000000;72;cuadra;195527;60001;1451862152
graphComp;1000000;73;cuadra;11383;60001;839527176
graphComp;1000000;74;cuadra;1290;60001;680180680
graphComp;1000000;75;cuadra;37085;60001;35214248
graphComp;1000000;76;cuadra;18;60001;586667696
graphComp;1000000;77;cuadra;0;60001;2218844568
graphComp;1000000;78;cuadra;1287;60001;118688792
graphComp;1000000;79;cuadra;279;60001;87427128
graphComp;1000000;80;cuadra;181;60001;772644024
graphComp;1000000;81;cuadra;10;60001;72442360
graphComp;1000000;82;cuadra;3351;60001;651212016
graphComp;1000000;83;cuadra;157246;60001;1029957208
graphComp;1000000;84;cuadra;132279;60001;2215527392
graphComp;1000000;85;cuadra;24;60001;7696872
graphComp;1000000;86;cuadra;590;60001;816220632
graphComp;1000000;87;cuadra;5918;60001;1573013936
graphComp;1000000;88;cuadra;2648;60001;1665973856
graphComp;1000000;89;cuadra;794;60001;20790200
graphComp;1000000;90;cuadra;9729;60001;499867792
graphComp;1000000;91;cuadra;158;60001;1824840512
graphComp;1000000;92;cuadra;2702;60001;43181024
graphComp;1000000;93;cuadra;3087;60001;1221207848
graphComp;1000000;94;cuadra;1088;60001;78212816
graphComp;1000000;95;cuadra;14;60001;658749656
graphComp;1000000;96;cuadra;2943;60001;317049768
graphComp;1000000;97;cuadra;1928;60001;218994192
graphComp;1000000;98;cuadra;3451;60001;40784296
graphComp;1000000;99;cuadra;268;60001;460263176
